Temperature,Humidity,Wind_Speed,Cloud_Cover,Pressure
23.720337598183118,89.59264065174611,7.335604391040214,50.501693832913155,1032.378758690279
27.879734159310487,46.48970403534824,5.952483593282764,4.990052927536981,992.6141895121403
25.069084401791095,83.07284289257146,1.3719918180799207,14.855783939243427,1007.2316201172738
23.622079574922424,74.36775792086564,7.050550632784658,67.25528206034686,982.6320127095369
20.591369983472617,96.85882241307947,4.6439209259534975,47.67644427890656,980.8251417426507
26.147352826666403,48.21726041042326,15.258546760433369,59.76627863227763,1049.738751014439
20.939680281567313,40.79944443606025,2.2325659971252265,45.827508421021676,1014.1737660638806
32.29432501955199,51.848471069719,2.873620839084101,92.5514972525134,1006.0417334780344
34.09156901252573,48.05711447385431,5.570206017562278,82.52487276907972,993.7320466194785
19.58603797064444,82.9782932331459,5.7605365867061025,98.0144498972855,1036.5034571561982
29.793125952066614,81.31765126927587,16.92609873392226,93.92329417135517,1029.4026903671104
23.22237299382261,76.87794305987336,15.825673129009745,72.86978986682412,980.1089338550743
24.201114027348307,45.14653801209415,11.572712664104507,5.25304210213815,1033.9858671128165
33.139915957316525,90.32647652073628,5.771773577200932,99.91017766569732,987.8037921605497
11.775901454947174,96.96000891012494,6.377567064219846,47.33186956586549,1046.4042876128824
12.178232492538518,67.21240726760512,11.844365499652893,6.099703563643343,1003.2915258768854
10.505459936008142,75.45609114405701,14.79733117529648,99.14233105026427,1011.5771942728558
30.81549613869845,65.04844693143934,7.681961102168988,57.03767176214433,980.3486633971628
29.453918773746263,49.84904005718227,10.191240572887503,45.90040227489703,1037.707488191113
31.750303706170477,50.03033227976229,17.76066273065388,1.9789430833063282,1001.5717777961166
34.4654585558191,51.93943659144392,12.995817134168615,42.84011694565088,1018.9512813318613
29.97896410541809,43.359500291490775,10.711002640838,18.32707471881192,1044.8620557941772
21.5369840563233,93.13465428405223,1.4244492228378247,71.89489921540743,990.9355668250895
29.513229407161386,90.08786938326801,3.5203042355582204,0.7866902523575692,1040.7130729051646
12.956860646723332,62.31475529231857,4.019831676312466,53.303568050661674,1015.0167251589788
25.998025533188095,55.70759887921193,12.462965849045894,4.371621836509809,1044.7119321839634
13.58383218522616,95.73548495829691,2.1622550340910007,71.48299959022737,1037.56485351305
33.616722926239596,45.56614284629671,0.5798973996325296,95.30194928093334,1011.0086021461362
23.04620804375179,68.74793716267612,7.207011153037306,4.332054824784537,986.209823950032
20.36654849976309,33.814870887951386,14.377183570176154,10.30841611668406,982.1138218417418
16.613890302615673,43.38415379122143,13.864987086041188,51.55929737435348,1041.1961566883854
29.355842235855416,72.28188533516568,15.853407039007783,98.24621044111832,1013.1999442220858
21.403758305413714,76.35285569909188,13.92496512538619,41.14567308107999,1026.4586435549427
24.21084872171621,70.66970730712677,12.26571157202924,61.55729545542656,1041.7153889946196
10.469745010908879,90.87209911995029,9.723241935152904,76.16533303200376,1001.3261294039288
25.44088742689693,99.53836545759229,4.169966409759411,92.79200892164283,1042.7034112873944
25.302393068060535,83.47032895070379,11.37096111713236,17.701665109231847,981.9272707599382
25.423349921868923,62.55642489006312,12.732494964166822,91.14260153205235,999.5947975113893
33.59370196286561,88.37542686178719,2.474866568294325,62.64242471491316,1036.8236476569737
27.045507477587087,38.42711759162012,11.302946772062697,80.56069161573312,1039.7254222826552
18.98769751434465,77.82894875121508,1.9549742638710321,29.555522243611676,1046.138477675031
20.925798844983536,66.28364512174038,10.941536046129837,50.01009596293442,1001.2107890724733
27.44077989818162,42.46461203790029,3.178377820372831,20.895919013419807,1034.6164909931294
11.505636790731746,98.10535320961498,2.3802709441666603,85.46041335567958,1048.9591211854186
26.669167886141693,53.69061938451233,2.262001120276733,20.457909251008253,1016.8904210578228
26.765946740453984,73.07963841743684,18.220506256618137,54.83267785773366,997.6817402746615
15.259564026846022,91.50159662674665,11.961746349048843,41.791321337237974,982.7273620778027
13.223157441371333,65.46821907403745,5.003174444042779,4.958951320552152,1033.1757143948666
17.885708773104597,38.059649512350234,1.4289775598418286,41.21476492229073,989.7191769106927
19.092769273565565,87.3117359043103,10.72362837024205,78.43974193260598,1007.0859824501674
24.25491926044699,54.724963694116035,2.896059417536172,52.89325210024439,1001.6494517157278
20.96503783655801,98.81468082242871,15.568058688090014,30.47968906588412,1009.1795471067556
34.70934595148066,91.86778125111906,9.922193132036146,44.54133154310441,1043.4199296452794
12.551120268700702,89.741453334427,14.528977697146797,77.42655997733135,1009.8163432855304
15.221918902370867,54.93772242765296,7.9145319764028415,66.81537597839832,1043.8921018836536
14.032737947124907,82.9990844466346,14.046454892407212,11.090324122416128,1036.37806017905
26.32770813663496,99.04303441011122,13.692287126860244,53.12465781942654,1000.1864832447953
16.332290063494554,66.84251283659319,11.22832416151407,19.869523899261708,1002.2662313335933
21.657769321407656,62.95125084686621,16.914792683162588,97.84073091128059,1005.8890957220998
16.11063980004007,31.026607468044958,11.649471472047537,73.86253730248428,1022.3953034134072
13.974239591137993,79.01426381144555,11.562208215596446,8.100079496575418,1027.1843761998919
12.759378529107629,90.09342980212978,6.159662146846672,24.822925918601,1048.0560884994343
26.408239736631835,47.322003025728094,18.630125322351333,7.812567561224593,1044.8561244447942
13.454573783715345,52.05172039802598,10.342791431075703,37.009635765878265,1022.8310204997989
14.914559042001336,65.04739149283095,7.834293151471428,82.2684554489393,983.2367145649378
19.2181292665241,35.04561101530618,10.832845831252351,6.675554834442066,1018.1715334274891
30.52483074619838,36.27497332691159,2.904842774694749,16.535719938920312,1008.2548154890943
12.427531894826531,59.47775312216565,5.302504742424096,26.744524368225207,1018.1345107802341
30.9486226874701,48.28532668923951,6.133637243396168,62.408030164130025,982.8123461281942
12.402460197349077,58.422611177293795,10.303175383626426,97.46834478583918,1049.7033545199024
34.411486625334895,61.80704086699566,13.910216676155535,82.27320656705544,983.987085929372
21.71628004119254,98.33913777173827,5.744049242554312,20.09265169060389,999.0875954033305
34.41902720475843,96.09818740719861,2.715319911777827,71.00628066747386,985.0486820256598
25.12113799362615,39.781110607783624,11.184363655504805,55.63877522380456,1018.332777420299
28.481589484957542,91.78101816125725,17.092996627575076,49.162786519733736,1004.6272807587909
10.979694806358017,35.6144663631055,8.364641727361562,90.83858070043304,1006.2709889996902
17.07017406441024,65.53448288024279,9.515458178941232,58.8129755949194,1035.2417264600558
13.004914030329223,41.47369300768358,5.78417024309725,13.720967479296887,1043.2814080898522
17.403504938053622,55.61245017498538,16.176682466321072,16.496779055647835,991.5987888181105
12.968192973856102,82.03381579540653,2.413298907684769,92.19734138855232,999.528385804197
17.9495794848494,59.715383554979496,3.4217743538423395,8.020519581616114,1013.091003413761
20.35657486286675,86.48659012999336,19.9991322551545,13.791411041737966,987.9017169099392
11.603687408719608,80.31709977262793,13.644315052590398,65.31136838100272,1007.0576657436122
27.311802984250495,95.99876123477114,10.96104813153421,22.433741140043484,1001.146163193042
24.16503635516438,67.39092144101141,15.902158903166244,82.60991034111457,1044.5383435923402
16.634737273486135,86.15035677914567,19.93764909342883,41.60064778713563,993.8973884304849
23.08120133666749,52.60349744359363,3.817485617015086,48.23998127880385,1030.4847978651367
12.348512768961042,54.20220915629052,15.827860775155521,12.863815767692355,995.1125246127419
24.398662388904484,58.03573245070538,6.843241651743215,2.8163609753353414,1023.7960865133441
33.232404939405356,58.76410140086623,14.624653699705423,75.92362322417372,1020.7393509698336
17.96422381128309,37.227725446618216,14.15319455075554,7.398970375480484,1012.1107004896655
26.68525949909204,66.33692575323045,19.966600855960827,64.01590204338349,1037.183511152735
13.294946560109803,36.77622534883179,2.2374410367293174,53.7531451344345,995.5902036064733
27.90818010296414,92.28334950738349,0.04250789633055474,51.84905463875859,1013.4096156817435
17.235152323680026,34.32913482563052,14.955689292222456,29.968502216307435,1048.7692320996234
14.57978405017792,61.47861012165161,11.375538365976137,75.60286356710962,992.8283252501764
24.662823370252077,49.92858464733013,13.817482559233136,40.061355138469224,1018.180271838826
10.502688654687338,40.840859095813535,15.070500696527954,15.125457180975566,1000.517404831593
30.72350073043408,84.86856835895486,9.870131035516724,5.604314037767222,988.6664241650759
10.117386904813676,80.0452679243668,7.130690500811689,34.2547995787465,1039.611508662478
26.94541341990575,40.216352312705915,15.407517726049967,60.80549794500912,1020.4375189100142
16.750199329804122,74.2935948774417,7.602598573321089,22.032209319154273,1020.5180484457208
28.379850553064873,85.47886171313122,12.443845389808324,74.22047933730614,1018.1734316085274
34.05471362793595,84.13325542589209,17.86812053031309,10.872581326500796,992.9127674774122
16.21882858799895,36.45957183643531,3.1678294420277786,47.19647572483107,1019.8043215910322
24.403933360445922,77.98589033320434,0.17812319783915065,53.670425332459715,986.397231010479
24.801048281795975,80.12167446185039,5.135132223973981,82.10120962669403,1027.7849309293858
24.306297644771835,90.35163869294192,15.949438868931775,11.7947682957816,983.6020017641667
15.577040816015458,65.56310372054907,11.336512849803215,0.167499407382099,993.2405781880183
33.81872528792462,62.27658002123501,18.92321727070864,53.37097117512868,1000.5952457965915
21.178134465440685,97.5581427443629,10.957481997233586,15.072507218414543,999.5251852361915
31.160216811778195,85.75585790171274,5.3156276517729895,57.16933663458366,1036.8471602272225
27.48698188293761,69.11116935645424,15.317706093986718,3.2902805759430387,1000.1425451221224
17.43592377137834,53.143194991789564,13.151007718300207,49.06750195610419,985.1770531485316
30.34494549256193,89.16665972024575,16.41366719923173,39.07400058216071,984.7587885509425
19.912643521174616,61.88054726250833,13.359969520448349,15.624738243717706,990.4589463569457
32.027579927779044,36.487963451071245,9.038980207390308,46.78472413688216,1007.5934330323696
24.531821815896468,61.843299089940786,5.541653381874207,47.716940830353096,993.7769963615225
32.043384046371315,91.03778773051025,1.112009295385179,6.788143433830562,996.4515651641249
27.313289751944147,61.379750282611184,6.158725053507319,67.69077928446383,992.8782958846729
28.131356995491014,31.00444034182451,0.9251695513323743,91.36999730901167,1000.9114778050164
22.53310954816756,72.80397267415287,8.600541415040748,61.34427335030937,1015.3401110036173
33.9020908680806,99.70810023879791,4.515998237809606,62.71912945576285,1047.9942950178986
26.099754980740936,87.20740088283583,14.07295216583979,74.8403055339874,1035.4393309313398
20.596376213954493,73.20665626327036,4.403570531130021,93.60706086069423,992.0764492422109
25.15983035319811,94.00792207585195,1.6286367113267608,98.24770099875553,1036.1995483287583
10.479829957733338,86.95071771557434,16.775945567999454,49.26848752549474,1029.7065120928241
17.539370416863733,64.90475469180282,1.2006572058853004,94.50078340440055,1043.4058886928888
26.504338437317127,71.38541997851672,15.019169186989842,35.924264062264356,1010.4294713467095
17.2519401802611,81.1904966442114,18.588506519632666,72.76448018535098,1040.6969077794768
25.45038572497104,89.24983147852053,2.142582373627493,93.67956851643142,1028.8663176769414
20.719217523644154,34.0723481663698,11.193358597381877,1.623277738115958,999.1164803279061
13.386851605561256,84.23627000128057,9.034534205067356,92.05432422211861,1007.2843303942846
17.45705814890077,61.32524079847414,15.97420117432447,88.50501127176501,1038.6935012762328
24.249122767531624,76.25589922110785,12.469600122093748,20.548580262251047,1036.5398595866036
24.77181903120433,83.5243107671195,5.565468731423051,40.97135997466685,997.1854180902883
24.358131221239468,67.76513475192138,0.029380122847404433,12.291964328588456,1038.539172343128
26.33002049642834,41.096039540627935,9.657354576830315,74.71868070268448,1046.202995036753
26.302581750042222,58.666878206278625,17.882177647869327,77.74135601794165,1041.4438621039237
20.785460885849346,35.38110956266658,18.107263406453345,88.09419204310186,1006.6901619399093
32.41366489627657,78.25104838086847,2.505939661069887,44.14519606716867,1017.8813256905678
19.189046751197413,96.75943273741584,17.21353934717378,63.00614901694244,1039.217244961105
20.89662313164067,85.6676968556931,0.6886257159362841,84.36475202595983,1030.14802992812
32.298083875391804,57.285049595098315,1.846985506804244,9.337831724815803,1029.637345808971
30.154849726152143,70.90040472038461,19.324416247290007,11.91581675877671,999.9676022772971
27.597214588509157,51.29404730928084,7.739348143831095,81.7784653379687,1022.7561322958472
12.505672182807528,67.87319196884755,1.4156779330544178,44.19694737134859,983.8122781024263
32.987065343616834,51.05088340492482,9.409107087070428,80.28693878272374,1000.8003179693267
27.856032488727784,81.6827329759027,0.9227403946951762,0.015038108085552171,994.1952206333453
34.971175164196666,48.15390555909178,0.32740309798719114,11.502807960773353,1007.0910202007791
13.736207616449843,97.48142733037261,11.235004588717292,36.83432643678146,1031.6760710373514
31.703151434205356,76.3364112521472,4.224124395901933,39.765720059567464,998.2378789441088
14.062323366909371,34.814449337869064,12.438251795765327,83.37578807060014,992.5240563917682
25.388989107096105,30.754443445398522,6.6939852768736285,50.97824983290283,1038.9424972725685
13.095499571236038,99.79324409435704,2.6495406576920555,91.79645340523743,1044.0568574762483
31.20020573305586,45.43539047510555,19.688037164566758,42.46977056919615,1011.235161743063
30.182973968125268,51.87939239200243,4.998828309641947,6.696385261630333,997.114844029909
24.22751846536483,44.58898099414758,1.2395429214839337,45.79620447204654,997.6656131261694
20.179582430649994,94.96712407298276,5.576732404006586,41.100878371486374,1009.132592141822
11.729174886378452,75.64090017680299,5.034001118004232,54.94572519173973,1036.1710056298612
27.43571932861409,65.30704264892776,5.9929260843516,63.982915395592435,1019.3037176585901
21.338567066951722,69.03555701447993,7.113484624014925,5.8904470442266765,1020.413516280162
28.051389986758696,52.25109931094311,16.10330361559138,61.752943265845204,1048.4710120946452
